OrderID,OrderDate,Year,Region,Category,SalesAmount,Quantity,Channel,CustomerID
ORD100982,2024-09-21,2024.0,north,Home & Kitchen,2402.29,11.0,Retail,CUST1017
ORD100983,2024-11-26,2024.0,North,Home,1706.83,4.0,Marketplace,CUST1156
ORD100984,2024-06-15,,,electronics ,2901.03,13.0,online,CUST1129
ORD100985,2026-01-10,2026.0,East,Electronics,4393.29,17.0,Online,CUST1137
ORD100986,2025-08-14,2025.0,East,electronics ,4717.09,19.0,Marketplace,CUST1170
ORD100987,2026-03-18,2026.0,,Home,2320.63,1.0,Marketplace,CUST1088
ORD100988,2024-11-04,2024.0,West,Electronics,812.98,12.0,Online,CUST1176
ORD100989,2024-04-12,2024.0,West,Home & Kitchen,2344.25,4.0,online,CUST1068
ORD100990,2025-02-13,2025.0,SOUTH,,1999.56,16.0,,
ORD100991,2025-09-15,2025.0,north,,,13.0,Online,CUST1070
ORD100992,2025-05-26,2025.0,East,Grocery,2157.27,13.0,online,CUST1215
ORD100993,2024-07-02,2024.0,West,,3446.02,13.0,Online,CUST1065
ORD100994,2025-08-11,,SOUTH,Home & Kitchen,3868.23,9.0,Online,CUST1230
ORD100995,2025-05-29,2025.0,north,Fashion,935.26,13.0,Online,CUST1172
ORD100996,2025-12-25,2025.0,SOUTH,,290.29,4.0,online,CUST1025
ORD100997,2025-09-05,2025.0,East,,2736.61,12.0,online,
ORD100998,2024-11-28,2024.0,SOUTH,Electronics,2011.26,18.0,Online,CUST1074
ORD100999,2025-10-10,2025.0,West,Home & Kitchen,4597.94,17.0,,CUST1039
ORD101000,2024-11-30,2024.0,SOUTH,,1940.47,3.0,Retail,CUST1154
ORD101001,2025-03-08,2025.0,SOUTH,Home & Kitchen,442.45,4.0,Marketplace,CUST1155
ORD101002,2025-09-22,2025.0,,Electronics,2390.95,14.0,Retail,CUST1095
ORD101003,2024-10-10,2024.0,South,Home & Kitchen,75.0,14.0,Marketplace,CUST1236
ORD101004,2025-09-05,2025.0,South,Electronics,1144.24,20.0,online,CUST1168
ORD101005,2025-07-08,,East,Fashion,2249.7,16.0,Marketplace,CUST1087
ORD101006,2025-11-20,2025.0,north,Electronics,2828.56,7.0,,CUST1149
ORD101007,2026-02-07,,north,electronics ,1790.55,1.0,Retail,CUST1251
ORD101008,2024-08-28,2024.0,,Electronics,1130.61,19.0,Retail,CUST1081
ORD101009,2026-02-24,2026.0,West,Fashion,2119.99,11.0,Retail,CUST1162
ORD101010,2025-05-29,2025.0,West,,4139.39,6.0,online,CUST1272
ORD101011,2026-04-29,2026.0,North,Grocery,2119.59,7.0,Online,CUST1070
ORD101012,2025-09-16,2025.0,SOUTH,Grocery,1658.85,19.0,online,CUST1189
ORD101013,2024-01-24,2024.0,north,electronics ,4259.03,12.0,Marketplace,CUST1102
ORD101014,2024-11-26,2024.0,north,Grocery,3434.17,8.0,Marketplace,CUST1256
ORD101015,2025-10-18,2025.0,South,Home,4814.25,,Online,CUST1208
ORD101016,2025-06-16,2025.0,West,Fashion,2709.84,20.0,,CUST1224
ORD101017,2025-05-07,2025.0,,,247.54,17.0,online,CUST1063
ORD101018,2024-04-16,2024.0,,,886.32,11.0,Marketplace,CUST1247
ORD101019,2024-08-03,2024.0,West,Home & Kitchen,1261.41,10.0,online,CUST1230
ORD101020,2025-12-17,2025.0,South,Home,178.41,19.0,Retail,CUST1157
ORD101021,2026-01-03,2026.0,West,Home & Kitchen,3731.48,5.0,,CUST1196
ORD101022,2024-09-20,2024.0,East,Home,1334.13,17.0,online,CUST1087
ORD101023,2024-12-18,2024.0,north,Fashion,4634.11,17.0,online,CUST1194
ORD101024,2024-01-15,2024.0,South,Home,3062.77,4.0,Marketplace,CUST1235
ORD101025,2025-08-06,2025.0,,,2644.39,7.0,Retail,CUST1204
ORD101026,2025-10-03,2025.0,north,electronics ,2711.76,2.0,online,CUST1126
ORD101027,2024-09-07,2024.0,SOUTH,,3463.71,2.0,,CUST1142
ORD101028,2024-04-03,2024.0,South,electronics ,1078.27,19.0,online,CUST1274
ORD101029,2026-03-11,2026.0,West,Electronics,2406.38,19.0,Marketplace,CUST1153
,2025-08-05,2025.0,SOUTH,Grocery,1014.25,20.0,online,CUST1128
ORD101031,2026-02-11,2026.0,East,electronics ,1454.59,9.0,,CUST1140
ORD101032,2025-11-25,2025.0,,Home,1630.08,16.0,online,CUST1033
ORD101033,2026-02-17,2026.0,West,Fashion,2716.02,4.0,Marketplace,CUST1256
ORD101034,2024-11-08,2024.0,East,electronics ,3375.84,7.0,online,CUST1080
ORD101035,2025-09-16,2025.0,West,Home & Kitchen,2113.7,8.0,Retail,CUST1155
ORD101036,2025-01-14,2025.0,SOUTH,Fashion,2155.22,14.0,Online,CUST1206
ORD101037,2024-02-26,2024.0,West,,4101.74,9.0,Retail,CUST1012
ORD101038,2024-11-25,2024.0,SOUTH,Home,3106.9,9.0,Online,CUST1082
ORD101039,2024-11-29,2024.0,North,,3454.61,16.0,Marketplace,CUST1300
ORD101040,2025-01-19,2025.0,north,Fashion,1456.96,3.0,Retail,CUST1211
ORD101041,2026-04-24,2026.0,South,electronics ,1263.87,9.0,,CUST1149
,2025-12-07,2025.0,,Home & Kitchen,1604.11,15.0,Marketplace,CUST1239
ORD101043,2024-08-21,2024.0,SOUTH,Fashion,3750.87,,Online,CUST1218
ORD101044,2025-02-09,2025.0,North,electronics ,2850.29,17.0,Retail,CUST1251
ORD101045,2024-10-16,2024.0,north,Electronics,3913.91,17.0,Online,CUST1239
ORD101046,2025-09-16,2025.0,SOUTH,Grocery,2355.29,5.0,Retail,CUST1294
ORD101047,2024-12-13,2024.0,West,Electronics,1504.38,13.0,Online,
ORD101048,2024-11-26,2024.0,SOUTH,,2315.88,19.0,Retail,CUST1295
ORD101049,2024-06-05,2024.0,North,Electronics,4725.25,,Marketplace,CUST1035
ORD101050,2024-12-01,2024.0,South,Fashion,4955.47,7.0,Retail,
ORD101051,2025-03-26,,,Home & Kitchen,1082.49,15.0,online,CUST1194
ORD101052,2025-08-27,2025.0,north,Home & Kitchen,856.27,16.0,,CUST1162
ORD101053,2025-03-01,2025.0,East,Grocery,604.36,1.0,online,CUST1204
ORD101054,2026-05-28,2026.0,North,Grocery,3277.41,3.0,online,CUST1008
ORD101055,2024-10-08,2024.0,,Home,95.91,5.0,online,CUST1031
ORD101056,2025-09-02,2025.0,East,electronics ,829.54,17.0,Marketplace,CUST1092
ORD101057,2025-01-08,2025.0,West,Home,3145.3,9.0,,CUST1013
,2024-12-05,2024.0,South,Grocery,,20.0,,CUST1051
ORD101059,2024-01-16,2024.0,North,Electronics,2348.94,18.0,online,CUST1000
ORD101060,2024-11-14,2024.0,East,Home & Kitchen,4786.68,4.0,online,CUST1292
ORD101061,2024-07-19,2024.0,South,Home,3728.77,10.0,,CUST1115
ORD101062,2024-09-13,2024.0,West,Home & Kitchen,2608.68,9.0,Marketplace,CUST1191
ORD101063,2025-11-08,2025.0,SOUTH,,287.69,6.0,Online,CUST1017
ORD101064,2026-05-05,2026.0,north,Grocery,1752.31,19.0,online,CUST1109
ORD101065,2025-04-09,2025.0,East,Home & Kitchen,4623.23,6.0,Retail,CUST1249
ORD101066,2026-03-01,2026.0,East,,362.43,1.0,,CUST1116
ORD101067,2025-04-13,2025.0,South,,2290.2,3.0,,CUST1261
ORD101068,2024-07-18,2024.0,South,Home & Kitchen,2651.59,19.0,,CUST1272
ORD101069,2025-01-06,2025.0,South,Fashion,3417.96,20.0,Marketplace,CUST1077
ORD101070,2025-07-07,2025.0,East,Electronics,4747.05,17.0,online,CUST1239
ORD101071,2024-11-25,,East,Home & Kitchen,1592.45,20.0,,CUST1030
ORD101072,2026-02-12,2026.0,,,4892.82,6.0,online,CUST1099
ORD101073,2024-09-11,2024.0,East,Home,661.18,5.0,Marketplace,CUST1141
ORD101074,2026-02-17,2026.0,north,Electronics,3012.31,15.0,Retail,CUST1277
ORD101075,2026-01-30,2026.0,,Home & Kitchen,1396.91,13.0,Retail,CUST1238
ORD101076,2025-03-12,2025.0,,Grocery,1161.94,20.0,,CUST1123
ORD101077,2026-05-20,2026.0,West,Electronics,4332.58,9.0,Retail,CUST1168
ORD101078,2025-03-05,2025.0,North,Electronics,N/A,8.0,,CUST1136
ORD101079,2024-04-16,2024.0,north,,3052.81,13.0,Online,CUST1050
ORD101080,2025-08-12,2025.0,north,Home & Kitchen,N/A,2.0,Retail,CUST1225
ORD101081,2026-05-22,2026.0,West,,3734.71,1.0,Marketplace,CUST1012
ORD101082,2025-10-07,2025.0,,Electronics,4254.68,12.0,Retail,CUST1127
ORD101083,2024-10-10,2024.0,SOUTH,Fashion,N/A,18.0,Retail,CUST1178
ORD101084,2026-03-10,2026.0,East,Fashion,3712.3,8.0,Retail,CUST1051
ORD101085,2026-01-09,2026.0,SOUTH,Home,1050.64,16.0,Retail,CUST1224
ORD101086,2025-01-05,2025.0,North,Home,4548.71,18.0,Retail,CUST1275
ORD101087,2024-07-01,2024.0,North,Home & Kitchen,4390.82,9.0,Marketplace,CUST1272
ORD101088,2024-12-28,2024.0,SOUTH,,4002.51,3.0,Retail,CUST1226
ORD101089,2026-04-25,2026.0,East,Electronics,4174.58,8.0,Marketplace,CUST1110
,2024-05-28,,north,Grocery,2101.9,19.0,Marketplace,CUST1265
ORD101091,2025-08-17,2025.0,West,Home & Kitchen,3994.15,9.0,online,CUST1120
ORD101092,2024-11-23,2024.0,East,,3527.05,19.0,Marketplace,CUST1259
ORD101093,2025-12-26,2025.0,north,Home,3601.94,18.0,Marketplace,CUST1294
ORD101094,2026-05-06,2026.0,West,Electronics,898.14,18.0,Online,CUST1244
ORD101095,2025-12-24,2025.0,SOUTH,Fashion,4739.39,20.0,online,CUST1068
ORD101096,2025-02-09,2025.0,SOUTH,Fashion,2870.79,14.0,Marketplace,CUST1300
ORD101097,2024-11-18,2024.0,,Fashion,3884.37,3.0,,CUST1082
ORD101098,2026-01-20,2026.0,South,,3264.56,4.0,Retail,CUST1206
ORD101099,2025-08-10,2025.0,West,Home & Kitchen,4243.96,10.0,Retail,CUST1220
ORD101100,2024-09-15,2024.0,South,Fashion,3183.39,4.0,,CUST1031
ORD101101,2025-07-24,2025.0,north,Electronics,,1.0,,CUST1035
ORD101102,2024-06-25,2024.0,South,Fashion,3431.75,12.0,,CUST1225
ORD101103,2025-12-24,2025.0,,,3129.31,4.0,Retail,CUST1055
ORD101104,2024-12-23,2024.0,North,Grocery,818.5,11.0,online,CUST1280
ORD101105,2026-05-01,2026.0,north,Electronics,1860.18,16.0,Marketplace,CUST1021
ORD101106,2025-01-01,2025.0,,Home & Kitchen,4203.36,17.0,Online,CUST1164
ORD101107,2025-06-23,2025.0,,electronics ,1448.68,7.0,Retail,CUST1218
ORD101108,2025-02-17,,North,Fashion,3067.83,10.0,Online,CUST1021
ORD101109,2024-07-11,2024.0,north,electronics ,1602.59,1.0,Online,CUST1197
ORD101110,2024-07-11,2024.0,SOUTH,,2566.46,17.0,Retail,CUST1022
ORD101111,2024-08-07,2024.0,SOUTH,Fashion,1057.86,20.0,Online,CUST1195
ORD101112,2024-07-29,2024.0,South,Home & Kitchen,4164.95,13.0,Marketplace,CUST1205
ORD101113,2024-02-15,2024.0,East,Grocery,3565.35,10.0,Marketplace,CUST1139
ORD101114,2025-02-23,2025.0,East,,4092.79,20.0,Online,CUST1202
ORD101115,2024-02-12,2024.0,South,Electronics,620.63,16.0,Online,CUST1167
ORD101116,2024-06-20,2024.0,SOUTH,Grocery,1467.87,9.0,Online,CUST1202
ORD101117,2026-04-22,2026.0,,Grocery,2615.22,,online,CUST1117
ORD101118,2024-02-08,2024.0,,Electronics,N/A,5.0,online,CUST1021
ORD101119,2025-11-09,2025.0,South,Home & Kitchen,2865.57,11.0,Retail,CUST1179
ORD101120,2025-04-18,2025.0,South,Fashion,1164.92,11.0,online,
ORD101121,2025-03-27,2025.0,north,Home,4822.67,3.0,online,CUST1008
ORD101122,2025-09-25,2025.0,North,Home,3437.37,,Online,CUST1198
ORD101123,2026-02-26,2026.0,North,electronics ,147.98,16.0,,CUST1144
ORD101124,2025-12-03,2025.0,SOUTH,Grocery,1758.47,15.0,online,CUST1078
ORD101125,2025-04-10,2025.0,SOUTH,Home & Kitchen,4838.48,6.0,Retail,CUST1221
ORD101126,2026-04-04,2026.0,north,,2041.04,12.0,Marketplace,CUST1215
ORD101127,2025-03-03,2025.0,West,Fashion,3343.6,17.0,Marketplace,CUST1097
ORD101128,2025-08-05,2025.0,north,Fashion,2763.62,14.0,Retail,CUST1109
ORD101129,2025-02-06,2025.0,East,,4357.05,7.0,Marketplace,CUST1080
ORD101130,2025-11-06,2025.0,West,Electronics,1960.55,9.0,,CUST1205
ORD101131,2025-08-11,2025.0,West,Home,696.25,11.0,,CUST1271
ORD101132,2026-01-22,2026.0,North,Electronics,,2.0,Retail,CUST1160
ORD101133,2024-12-31,2024.0,,Electronics,4550.77,15.0,online,CUST1089
ORD101134,2024-10-23,2024.0,South,Home,2684.91,6.0,,CUST1240
ORD101135,2025-12-17,2025.0,North,Home & Kitchen,4550.46,2.0,Marketplace,CUST1242
ORD101136,2025-01-23,2025.0,,Fashion,2945.21,1.0,online,CUST1290
ORD101137,2024-12-18,2024.0,North,Home,1535.52,5.0,Online,CUST1100
ORD101138,2025-10-11,2025.0,North,Fashion,4006.62,,,CUST1086
ORD101139,2025-01-08,2025.0,north,Electronics,4533.79,8.0,Retail,CUST1221
ORD101140,2024-12-11,2024.0,West,Home & Kitchen,2778.81,20.0,Online,CUST1009
ORD101141,2024-11-05,2024.0,North,Home & Kitchen,3499.44,17.0,online,CUST1175
ORD101142,2024-05-15,2024.0,West,Fashion,4571.12,3.0,Retail,CUST1058
ORD101143,2024-01-24,2024.0,North,Home,812.33,3.0,Online,
ORD101144,2024-01-14,2024.0,North,Home,4829.94,11.0,Online,CUST1028
ORD101145,2025-12-22,2025.0,South,Electronics,503.35,8.0,Marketplace,CUST1040
ORD101146,2025-01-31,2025.0,South,Home & Kitchen,3047.02,10.0,,CUST1031
ORD101147,,2025.0,South,Fashion,2732.89,4.0,Online,CUST1164
ORD101148,2026-02-13,2026.0,north,Fashion,2557.94,14.0,Retail,CUST1123
,2025-06-27,2025.0,East,,355.02,2.0,,CUST1220
ORD101150,2024-03-22,2024.0,SOUTH,Home & Kitchen,2961.29,12.0,,CUST1033
ORD101151,2025-08-05,2025.0,SOUTH,,2523.49,11.0,,CUST1097
ORD101152,2024-08-21,2024.0,West,Grocery,3991.45,13.0,online,CUST1237
ORD101153,2025-04-08,2025.0,North,,1617.78,5.0,online,CUST1222
ORD101154,2026-03-21,2026.0,South,Home,1986.89,11.0,Marketplace,
ORD101155,2025-02-05,2025.0,East,Home,3053.78,14.0,Marketplace,CUST1030
ORD101156,2024-12-27,2024.0,West,electronics ,1214.0,7.0,online,CUST1157
ORD101157,2025-10-08,2025.0,West,electronics ,690.67,12.0,Marketplace,CUST1242
,2024-03-05,2024.0,East,Home & Kitchen,4365.78,16.0,Retail,CUST1295
ORD101159,2026-03-23,2026.0,East,,4857.12,19.0,,CUST1127
ORD101160,2025-05-15,2025.0,North,Grocery,3136.85,16.0,online,CUST1136
ORD101161,2024-03-09,2024.0,East,Home & Kitchen,4246.48,8.0,Marketplace,CUST1167
ORD101162,2024-12-30,2024.0,East,Fashion,1605.13,7.0,Marketplace,CUST1061
ORD101163,2024-10-29,2024.0,,electronics ,3964.01,1.0,Retail,CUST1073
,2024-10-30,2024.0,North,Fashion,4553.54,13.0,,CUST1227
ORD101165,2026-02-15,2026.0,South,Home & Kitchen,1459.58,11.0,Online,CUST1167
ORD101166,2025-07-19,2025.0,West,electronics ,,11.0,online,CUST1017
ORD101167,2025-10-21,2025.0,north,Electronics,3582.64,3.0,Marketplace,CUST1267
ORD101168,2024-06-16,2024.0,East,Fashion,1750.69,13.0,,CUST1213
ORD101169,2025-10-19,2025.0,North,,837.35,9.0,Marketplace,CUST1285
ORD101170,2024-01-25,2024.0,North,Electronics,1201.69,5.0,,CUST1198
ORD101171,2026-02-13,2026.0,East,Grocery,,14.0,,CUST1102
ORD101172,2025-08-26,2025.0,East,Home & Kitchen,4414.15,6.0,online,CUST1274
ORD101173,2024-01-08,2024.0,north,Fashion,841.32,20.0,Retail,CUST1167
ORD101174,2024-09-23,2024.0,West,electronics ,3375.64,7.0,Marketplace,CUST1198
ORD101175,2026-04-03,2026.0,,electronics ,1528.12,7.0,,CUST1184
ORD101176,2025-04-19,2025.0,,Fashion,167.87,,Marketplace,CUST1105
ORD101177,2025-05-26,2025.0,West,electronics ,4608.05,20.0,Retail,CUST1127
ORD101178,2024-03-20,2024.0,north,Electronics,4736.6,10.0,online,CUST1290
ORD101179,2024-06-12,2024.0,West,Home & Kitchen,N/A,1.0,Retail,CUST1061
ORD101180,2024-11-05,2024.0,,Home,3201.71,1.0,online,CUST1057
ORD101181,2024-03-29,2024.0,SOUTH,electronics ,161.67,3.0,Marketplace,CUST1203
ORD101182,2025-11-25,2025.0,West,Grocery,115.68,3.0,Retail,CUST1245
ORD101183,2024-07-26,2024.0,,Home,2267.55,,Online,CUST1222
ORD101184,2025-07-26,2025.0,,Home & Kitchen,,20.0,Retail,CUST1241
ORD101185,2025-07-11,2025.0,north,electronics ,3689.22,6.0,,CUST1239
ORD101186,2024-12-21,2024.0,West,Home & Kitchen,1833.63,20.0,Retail,CUST1170
ORD101187,2025-01-02,2025.0,SOUTH,Home,1750.1,5.0,,CUST1081
ORD101188,2026-05-21,2026.0,South,,454.63,4.0,,CUST1266
ORD101189,2024-04-16,2024.0,South,Home & Kitchen,3563.28,4.0,Retail,CUST1191
ORD101190,2025-07-15,2025.0,South,electronics ,2069.59,4.0,Marketplace,CUST1232
ORD101191,2024-06-08,2024.0,North,,4009.68,3.0,Retail,CUST1207
ORD101192,2024-11-06,2024.0,,Home,,,Online,CUST1036
ORD101193,2024-03-09,2024.0,East,Home & Kitchen,3504.2,13.0,Retail,CUST1219
ORD101194,2025-09-26,2025.0,North,Home & Kitchen,206.01,1.0,Retail,CUST1196
ORD101195,2026-02-09,2026.0,north,Fashion,3440.0,13.0,Online,CUST1044
ORD101196,2025-05-01,2025.0,,Home & Kitchen,515.33,11.0,Marketplace,CUST1240
ORD101197,2024-02-05,2024.0,West,Home,520.02,19.0,Online,CUST1227
ORD101198,2024-03-11,2024.0,West,,3285.83,19.0,Online,CUST1251
ORD101199,2024-06-27,2024.0,East,electronics ,592.89,3.0,Marketplace,CUST1127
ORD101200,2024-01-06,2024.0,South,,1546.27,19.0,online,CUST1227
ORD101201,2026-04-07,2026.0,South,Home,4736.03,15.0,online,CUST1220
ORD101202,2024-01-22,2024.0,north,Electronics,216.01,14.0,Online,CUST1134
ORD101203,2025-11-11,2025.0,South,Electronics,,6.0,Marketplace,CUST1279
ORD101204,2025-01-17,2025.0,SOUTH,Home,623.46,,Marketplace,CUST1068
ORD101205,,2026.0,,Electronics,3346.26,1.0,Retail,CUST1070
ORD101206,2024-11-23,2024.0,South,Home & Kitchen,2419.74,13.0,,CUST1277
ORD101207,2026-05-29,2026.0,north,Home,386.57,3.0,,CUST1211
ORD101208,2026-05-09,2026.0,West,Electronics,262.4,13.0,Online,CUST1191
ORD101209,2025-02-04,2025.0,South,Grocery,3962.81,6.0,Marketplace,CUST1147
ORD101210,2025-05-24,2025.0,North,electronics ,4463.67,2.0,Retail,CUST1143
ORD101211,2025-04-20,2025.0,,electronics ,4600.67,16.0,,CUST1286
ORD101212,2025-11-29,2025.0,West,Fashion,2473.89,17.0,,CUST1128
ORD101213,2025-10-06,2025.0,north,Home,4533.76,19.0,Marketplace,CUST1156
ORD101214,2024-07-15,2024.0,East,electronics ,3312.6,5.0,Retail,CUST1185
ORD101215,2025-12-30,2025.0,north,electronics ,3636.73,8.0,Marketplace,CUST1172
ORD101216,2024-07-06,2024.0,West,Grocery,4665.8,11.0,Marketplace,CUST1036
ORD101217,2024-09-15,2024.0,West,Electronics,4069.36,16.0,online,CUST1281
ORD101218,2025-08-20,2025.0,East,Electronics,3159.16,4.0,online,CUST1160
ORD101219,2024-05-02,2024.0,North,Electronics,1422.91,9.0,Marketplace,CUST1216
ORD101220,2024-07-28,2024.0,North,Fashion,3611.88,8.0,Marketplace,CUST1292
ORD101221,2026-02-08,2026.0,South,Electronics,1617.75,13.0,Marketplace,CUST1008
ORD101222,2024-06-13,2024.0,East,,523.63,8.0,Marketplace,CUST1084
ORD101223,2024-06-26,,SOUTH,Fashion,4311.43,15.0,Marketplace,CUST1041
ORD101224,2025-02-22,2025.0,West,,1931.81,9.0,Marketplace,CUST1251
ORD101225,2025-03-23,2025.0,West,electronics ,4199.18,12.0,Marketplace,CUST1193
ORD101226,2024-06-21,2024.0,West,Fashion,1488.86,20.0,online,CUST1288
ORD101227,2024-09-06,2024.0,North,Grocery,1829.63,,online,CUST1217
ORD101228,2024-04-01,2024.0,East,Grocery,1134.73,17.0,,CUST1100
ORD101229,2026-05-16,2026.0,South,Electronics,835.83,18.0,Online,CUST1268
ORD101230,2024-09-18,2024.0,East,,1183.99,17.0,Online,CUST1047
ORD101231,2025-09-27,2025.0,,Home & Kitchen,2762.3,6.0,Marketplace,
ORD101232,2024-07-19,2024.0,East,,2693.07,18.0,Retail,CUST1078
ORD101233,2025-06-30,,,Home,2590.57,,,CUST1201
ORD101234,2024-05-18,2024.0,South,,1867.59,15.0,Marketplace,CUST1056
ORD101235,2025-12-31,2025.0,North,Grocery,1471.65,16.0,online,CUST1206
ORD101236,2025-06-21,2025.0,,electronics ,4196.26,9.0,,CUST1085
ORD101237,2025-05-30,2025.0,North,electronics ,4217.63,14.0,online,CUST1191
ORD101238,2024-01-25,,West,,778.49,5.0,Retail,CUST1072
ORD101239,2024-01-17,2024.0,West,Grocery,1889.26,5.0,online,CUST1125
ORD101240,2024-05-29,2024.0,North,Fashion,1963.46,14.0,Online,CUST1181
ORD101241,2026-04-20,2026.0,,,1794.79,17.0,Marketplace,
ORD101242,2024-04-13,2024.0,North,electronics ,2629.4,,online,CUST1235
ORD101243,2024-12-21,2024.0,north,electronics ,2220.07,17.0,Online,CUST1280
ORD101244,2026-01-16,2026.0,South,,3320.05,9.0,Marketplace,CUST1100
ORD101245,2024-04-05,2024.0,North,Fashion,,14.0,,CUST1077
ORD101246,2025-03-13,2025.0,North,Electronics,235.43,3.0,Marketplace,CUST1084
ORD101247,2025-11-19,2025.0,East,electronics ,1891.98,9.0,,CUST1169
ORD101248,2025-10-08,2025.0,,Home & Kitchen,3428.88,8.0,Marketplace,CUST1222
ORD101249,2025-05-09,2025.0,SOUTH,Grocery,2978.88,9.0,Online,CUST1284
ORD101250,2024-08-16,2024.0,West,Home,3502.04,14.0,online,CUST1169
ORD101251,2024-11-02,2024.0,SOUTH,Electronics,4634.32,13.0,online,CUST1242
ORD101252,2024-02-01,2024.0,West,Grocery,2011.91,14.0,Marketplace,CUST1084
ORD101253,2024-12-10,2024.0,North,Electronics,3991.16,,,CUST1047
ORD101254,2026-03-23,2026.0,North,Grocery,710.74,12.0,Retail,CUST1044
ORD101255,2024-02-11,2024.0,north,Electronics,3091.1,7.0,Marketplace,CUST1251
ORD101256,2024-04-20,2024.0,North,,736.15,9.0,Marketplace,CUST1263
ORD101257,2024-04-08,2024.0,West,,855.89,15.0,Retail,CUST1156
ORD101258,2024-10-27,2024.0,South,,1581.16,8.0,online,CUST1079
ORD101259,2024-02-07,2024.0,North,Grocery,3627.71,11.0,Retail,CUST1246
ORD101260,2025-03-21,2025.0,SOUTH,electronics ,1547.6,16.0,Online,CUST1200
ORD101261,2024-07-15,2024.0,,Fashion,4071.97,13.0,Retail,CUST1167
ORD101262,2026-02-02,2026.0,,electronics ,960.61,6.0,Retail,CUST1249
ORD101263,2024-12-08,2024.0,north,Grocery,4541.17,14.0,Online,CUST1184
ORD101264,2025-12-29,2025.0,North,Grocery,4847.91,5.0,Retail,CUST1258
ORD101265,2024-10-07,2024.0,north,electronics ,3860.07,2.0,online,CUST1280
ORD101266,2024-10-24,2024.0,East,Electronics,3153.86,16.0,online,CUST1292
ORD101267,2024-08-24,2024.0,East,Fashion,4268.22,19.0,Retail,CUST1002
ORD101268,2025-06-27,2025.0,South,Grocery,,3.0,Retail,CUST1279
,2025-03-02,2025.0,,Home & Kitchen,3856.06,16.0,,CUST1282
ORD101270,2024-10-21,2024.0,West,electronics ,927.32,1.0,online,CUST1125
,2025-05-06,2025.0,East,Home,3375.46,14.0,Marketplace,CUST1185
ORD101272,2024-04-09,2024.0,SOUTH,electronics ,427.32,4.0,Online,CUST1033
ORD101273,2026-03-08,2026.0,South,Electronics,N/A,18.0,online,CUST1246
ORD101274,2025-11-15,2025.0,North,Fashion,4042.68,9.0,Online,CUST1044
ORD101275,2024-03-05,2024.0,SOUTH,electronics ,4956.01,12.0,Online,CUST1199
ORD101276,2026-03-22,2026.0,,Grocery,991.21,19.0,Online,CUST1116
ORD101277,2026-05-04,2026.0,,Grocery,3230.51,2.0,Online,CUST1001
ORD101278,2025-08-07,2025.0,SOUTH,Fashion,4195.72,15.0,Online,CUST1049
ORD101279,2025-08-31,2025.0,West,Grocery,2780.44,4.0,,CUST1162
ORD101280,2024-09-08,2024.0,,Electronics,1536.02,5.0,Retail,CUST1078
ORD101281,2024-10-14,2024.0,north,Fashion,1576.51,1.0,Online,CUST1167
ORD101282,2024-07-08,2024.0,north,electronics ,1844.53,9.0,Retail,CUST1063
ORD101283,2024-07-06,2024.0,North,Fashion,3815.14,3.0,,CUST1279
ORD101284,2024-10-31,2024.0,West,,1593.87,3.0,Retail,CUST1026
ORD101285,2024-05-20,2024.0,North,Grocery,,13.0,,CUST1081
ORD101286,2025-08-28,2025.0,East,Home,4594.91,4.0,Online,CUST1064
ORD101287,2024-06-22,2024.0,South,Grocery,,9.0,,CUST1096
ORD101288,2025-05-19,2025.0,SOUTH,Grocery,2662.52,13.0,,CUST1296
ORD101289,2024-10-21,2024.0,SOUTH,Grocery,N/A,,Online,CUST1097
ORD101290,2026-02-03,2026.0,SOUTH,electronics ,N/A,2.0,Marketplace,CUST1023
ORD101291,2026-01-18,2026.0,East,Electronics,3276.67,1.0,online,CUST1105
ORD101292,2025-04-02,2025.0,,Fashion,N/A,9.0,online,CUST1074
ORD101293,2024-07-30,2024.0,SOUTH,Home,4748.26,9.0,Online,CUST1081
ORD101294,2024-03-03,2024.0,north,Fashion,596.56,10.0,Retail,CUST1007
ORD101295,2025-04-29,2025.0,East,Fashion,2274.25,9.0,online,CUST1138
ORD101296,2024-06-13,2024.0,,Home,1953.68,18.0,,CUST1074
ORD101297,2024-04-22,2024.0,North,Fashion,2606.58,13.0,Online,CUST1054
ORD101298,2024-09-04,2024.0,SOUTH,electronics ,2893.35,6.0,online,CUST1001
ORD101299,2024-06-01,2024.0,north,Grocery,57.23,4.0,Retail,CUST1217
ORD101300,2024-09-14,2024.0,West,Home & Kitchen,3027.78,4.0,online,CUST1100
ORD101301,2024-09-07,2024.0,,Home,2491.1,18.0,Online,CUST1052
ORD101302,2025-08-01,2025.0,South,Grocery,4979.98,18.0,online,CUST1113
ORD101303,2026-01-25,2026.0,North,electronics ,4957.01,15.0,Marketplace,CUST1121
ORD101304,2025-09-18,2025.0,north,Home & Kitchen,3816.51,9.0,,CUST1003
ORD101305,2026-05-12,2026.0,East,Electronics,2935.25,9.0,Online,CUST1178
ORD101306,2024-12-31,2024.0,SOUTH,Electronics,2879.94,7.0,Marketplace,CUST1119
ORD101307,2026-01-25,2026.0,South,Home,353.31,20.0,Marketplace,CUST1104
ORD101308,2025-01-10,2025.0,SOUTH,Grocery,363.18,16.0,online,
ORD101309,2025-01-18,2025.0,West,Electronics,829.79,14.0,Online,CUST1085
